,AD,ADOSC,APO,AROONDOWN,AROONOSC,AROONUP,BANDSLOWER,BANDSMID,BANDSUPPER,BOP,CCI,CLOSE,CMO,ClassificationMinMax,ClassificationTrend,ClassificationTrendValleyBuy,DEMA,EMA,FAMA,HIGH,HTTREND,KAMA,LOW,MA,MACD,MACDHist,MACDSignal,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DM,MOM,OBV,OPEN,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,SAR,SAREXT,SMA,STOCHFastK,STOCHRSIFastD,STOCHRSIFastK,T3,TEMA,TRIMA,TRIX,VOLUME,WILLR,WMA
458,9329085.914497724,-823680.5462302603,-1.7185897435897175,7.142857142857143,-71.42857142857143,78.57142857142857,30.703783713207507,34.6616,38.61941628679249,-0.7301587301587299,-90.23861666210358,31.94,-22.008091895153044,-1,1,1,33.933078577868535,33.89963572721342,34.03430523895482,32.97,34.09631666666666,34.62115160032719,31.71,34.80833333333335,-0.6183553870580596,-0.299239348857676,-0.3191160382003836,32.698880146544305,20.165199411856815,34.975,35.0,5.3248125302946905,-1.2099999999999973,13123400.0,32.86,3.838538147445601,-4.954575359072654,-3.650075414781284,-0.03650075414781289,0.9634992458521872,96.34992458521872,38.99595405242348,35.296763402678465,-35.296763402678465,34.80833333333335,18.63636363636368,66.66666666666661,0.0,32.45919950683006,32.87337445998987,35.32999999999978,0.2305652889637022,890800.0,-94.0922190201729,34.18479569892447
459,9576402.581164388,-698733.3477758411,-1.8056410256410018,0.0,-100.0,100.0,30.427143057843615,34.5352,38.64325694215639,0.0,-134.78426154723377,31.82,-23.049864189627336,0,-1,0,33.67123701282564,33.76546568029643,33.99982101146138,32.2,33.8346875,34.51965491654608,31.0,34.66866666666668,-0.6876861037312949,-0.29485605242472906,-0.39283005130656584,32.654936139217085,14.139389650483103,33.41,33.245000000000005,5.654468778130785,-0.6400000000000006,12448900.0,31.82,3.5643568511994865,-5.22581889962443,-1.9716574245224883,-0.01971657424522491,0.9802834257547751,98.02834257547751,38.47506790518633,34.920087062410616,-34.920087062410616,34.66866666666668,30.03663003663008,33.333333333333286,0.0,32.34072456935661,32.560466256563316,35.16920833333311,0.2139146637389011,674500.0,-81.73719376391982,33.991999999999734
460,10164741.711599162,-396898.5571083464,-1.7460256410256179,0.0,-92.85714285714286,92.85714285714286,30.300734823746406,34.4532,38.605665176253595,0.9130434782608638,-33.99430064117706,32.91,-8.829815429377074,1,-1,0,33.57049434450891,33.71027434608376,33.966517719481246,32.99,33.66369044117647,34.48076351662211,32.07,34.56266666666668,-0.6472165956692351,-0.2035092354901354,-0.4437073601790997,32.66768933225623,22.813767070645714,33.15,33.22,5.250578151121443,-0.18000000000000682,13161100.0,32.07,4.099759933256665,-5.064952935619726,-0.543970988213982,-0.005439709882139825,0.9945602901178602,99.45602901178601,45.585092285311454,34.449676614921344,-34.449676614921344,34.56266666666668,69.96336996336991,33.333333333333286,100.0,32.30499478248905,32.48877367932745,34.98479166666644,0.19779290539496674,712200.0,-56.98198198198204,33.87853763440833
461,10548208.924713915,-115326.70610710233,-1.6036538461538186,0.0,-85.71428571428572,85.71428571428572,30.227943541789486,34.3868,38.545656458210516,0.868852459016386,68.12856713728011,33.49,-2.070446655348077,0,-1,0,33.55200676757612,33.69606309794932,33.935074898135305,33.52,33.49859926470588,34.46731078711744,32.91,34.50266666666668,-0.5618662221656834,-0.09452708958926698,-0.4673391325764164,32.708804865643415,27.927236503462012,32.705,32.739999999999995,4.875536854612768,0.05000000000000426,13586400.0,32.96,4.336919938024048,-4.65959634339859,0.14952153110048272,0.0014952153110049122,1.0014952153110048,100.14952153110048,48.96477667232597,34.03571542113078,-34.03571542113078,34.50266666666668,91.20879120879138,66.66666666666661,100.0,32.42649377277391,32.53607409578855,34.7860833333331,0.18271908087306166,425300.0,-28.448275862068844,33.809333333333065
462,10663125.591380587,46910.4183425419,-1.513205128205101,21.42857142857143,-57.142857142857146,78.57142857142857,30.16538162722419,34.34440000000001,38.52341837277582,-0.36111111111110533,71.30643311437765,33.34,-3.735666604833148,-1,-1,-1,33.51683915126937,33.673091285178394,33.70740678180691,33.63,33.29261397058823,34.45296591302608,32.91,34.44733333333334,-0.5005590495100165,-0.026575933546880093,-0.4739831159631364,33.02440243282171,30.353522548050666,32.705,32.739999999999995,4.527284222140428,-0.25,12995400.0,33.6,4.137139942450901,-4.405699077651158,-0.7442691277165792,-0.007442691277165823,0.9925573087228342,99.25573087228342,48.13216669758343,33.67142957059509,-33.67142957059509,34.44733333333334,88.9733840304183,97.35420053684486,92.06260161053473,32.627782377383596,32.55504154532169,34.58383333333311,0.16851022359349876,591000.0,-32.75862068965501,33.73432258064489
463,10832930.719585719,163044.4720151592,-1.4901923076922756,14.285714285714286,-57.142857142857146,71.42857142857143,30.101260744279898,34.306400000000004,38.51153925572011,-0.17948717948717996,26.7660631877892,33.13,-6.141924628040893,0,-1,0,33.45910416488119,33.638053137747534,33.54985539045789,33.36,33.17134640522876,34.43109959809129,32.58,34.37433333333334,-0.4635741245004823,0.008327193170123315,-0.4719013176706056,33.077201216410856,34.254486180472824,32.705,32.739999999999995,4.533906777701824,0.8800000000000026,12581500.0,33.27,3.8416299465615507,-4.344876309238023,2.728682170542651,0.027286821705426435,1.0272868217054265,102.72868217054265,46.92903768597955,33.63,-33.63,34.37433333333334,80.98859315589355,90.88519670481082,80.59298850389793,32.818126535966144,32.53812549061522,34.383666666666436,0.15496237667014245,413900.0,-38.79310344827573,33.64933333333306
464,10967171.46032646,238444.59584281594,-1.4628205128204783,7.142857142857143,-57.142857142857146,64.28571428571429,30.147573871535077,34.1616,38.17562612846492,0.6018518518518515,107.21239544769003,33.78,2.021741731818723,1,1,1,33.48837415425477,33.64721099982834,33.538917534586204,34.21,33.114127450980384,34.42470664491562,33.13,34.33433333333334,-0.3774625835442933,0.07555098730104987,-0.45301357084534316,33.112341155590315,41.948726060803104,32.8,32.739999999999995,4.210056293580265,1.5399999999999991,13240500.0,33.13,4.417227807521441,-4.2665051302760055,4.776674937965253,0.04776674937965258,1.0477667493796525,104.77667493796525,51.01087086590936,31.0,31.0,34.33433333333334,79.90654205607478,90.88519670481082,100.0,33.041923259961436,32.64562802966695,34.19804166666644,0.14260376876462644,659000.0,-20.114942528735526,33.61098924731155
465,11016901.460326456,263436.50142296404,-1.1889102564102245,0.0,-57.142857142857146,57.142857142857146,30.29570553847028,34.00160000000001,37.70749446152974,0.4399999999999977,126.68607472100992,33.94,3.9794756787222245,0,1,1,33.535182233803326,33.66610061274264,33.52928769866682,34.39,33.076180942552455,34.42045035888126,33.39,34.30033333333334,-0.2929311758601614,0.12806591598814543,-0.4209970918483068,33.1537240978108,38.83285470746304,32.879999999999995,32.695,3.9093379868959603,1.2800000000000011,13737800.0,33.5,4.2817115355556234,-3.481121947190908,3.9191671769748915,0.03919167176974897,1.039191671769749,103.9191671769749,51.989737839361105,31.0642,31.0642,34.30033333333334,75.1381215469612,93.53099616796591,100.0,33.28989794874167,32.77292410216934,34.02645833333311,0.13145489537869093,497300.0,-13.274336283185923,33.585548387096495
466,10472530.872091161,76502.86641061679,-0.9598076923076633,92.85714285714286,42.85714285714286,50.0,30.386244714689415,33.78600000000001,37.185755285310606,-0.7754010695187153,-2.9850746268647956,32.46,-13.281393573591574,-1,1,1,33.39302288517182,33.58828766998505,33.348681286226466,34.0,33.02469883040935,34.383625309722746,32.13,34.210666666666675,-0.3414272960408553,0.0636558366459612,-0.4050831326868165,32.8068620489054,38.1585022607205,32.879999999999995,32.695,4.890099559260532,-0.6999999999999957,12896500.0,33.91,3.9758749973016503,-2.82776203965997,-2.1109770808202533,-0.02110977080820253,0.9788902291917975,97.88902291917975,43.35930321320421,31.197232,31.197232,34.210666666666675,14.60176991150436,66.66666666666661,0.0,33.35160771245771,32.619747672664424,33.858583333333115,0.12019288925035898,841300.0,-56.93215339233036,33.466817204300796
467,10237153.513600592,-81817.58619694412,-0.7974358974358751,85.71428571428572,42.85714285714286,42.85714285714286,30.408897530963397,33.56600000000001,36.723102469036625,-0.4622641509433971,-115.19546027742675,31.83,-19.41390896983731,1,1,1,33.18606335994832,33.47484975579247,33.33391472773231,32.46,32.963010526315784,34.33764012443029,31.4,34.12500000000001,-0.4257883326947791,-0.016564160006370066,-0.40922417268840905,32.758018946460126,37.72959657932642,32.879999999999995,32.695,5.27080673359907,-1.3299999999999983,11649000.0,32.32,3.691883926065818,-2.3655226968479304,-4.010856453558498,-0.04010856453558499,0.959891435464415,95.9891435464415,40.293045515081346,31.32494272,31.32494272,34.12500000000001,14.381270903010014,33.33333333333328,0.0,33.18161211509485,32.37518891212217,33.69049999999979,0.10843392503907534,1247500.0,-75.51622418879062,33.31322580645133
468,11132514.33834286,145740.45344495215,-0.6680128205127929,78.57142857142857,42.85714285714286,35.714285714285715,30.57267473874053,33.37520000000001,36.17772526125948,0.5257731958762872,-70.74498334551909,32.47,-10.838751751944788,0,1,1,33.0792192245136,33.41002073928973,33.31915730951743,32.58,32.9406,34.31603874451468,31.61,34.07133333333334,-0.4359767422362282,-0.021402055638255313,-0.41457468659797286,32.743617999137115,48.44794825848742,32.879999999999995,32.695,4.894320538341994,0.5299999999999976,12807000.0,31.96,3.5481779313468285,-1.9926497020872174,1.659361302442064,0.016593613024420712,1.0165936130244206,101.65936130244206,44.580624124027615,31.4,31.4,34.07133333333334,35.78595317725751,12.218778010276118,36.656334030828525,32.95635724922266,32.28135479109468,33.52670833333312,0.09690052843476238,1158000.0,-56.63716814159296,33.20645161290294
469,9547042.909771435,-278884.9351965394,-0.6443589743589442,71.42857142857143,-28.571428571428573,100.0,30.367730933347907,33.11960000000001,35.87146906665212,-0.6875000000000004,-188.7111729253595,30.19,-30.097200476313134,-1,1,1,32.69847750255871,33.20227746578716,33.301576804259,32.73,32.88677643020595,34.022908947499374,29.37,33.83100000000001,-0.6208710603415142,-0.16503709899483304,-0.45583396134668114,32.61593709918026,40.388331795727304,32.065,31.880000000000003,6.7847262141747064,-1.629999999999999,9709800.0,32.5,3.2947366505363407,-1.9377648233610396,-5.122564424890008,-0.05122564424890003,0.9487743557510999,94.87743557510998,34.95139976184343,34.39,-34.39,33.83100000000001,16.33466135458168,12.218778010276118,0.0,32.48784766439471,31.790250935646903,33.36199999999978,0.08382428215587545,3097200.0,-83.66533864541832,32.956043010752396
470,8756311.22660311,-678838.5901764762,-0.5502564102563738,64.28571428571429,-28.571428571428573,92.85714285714286,30.601711421003838,32.80160000000001,35.001488578996174,-0.23762376237624006,-177.93460547757934,30.06,-31.01217874580951,1,1,1,32.33860476772594,32.99954988734928,33.281240890258054,30.77,32.77898260869565,33.69052765807592,29.76,33.56833333333334,-0.7690261977705362,-0.250553789139084,-0.5184724086314522,32.48814024422124,31.642611568811517,32.0,31.880000000000003,6.3001029131622275,-2.849999999999998,7761900.0,30.3,3.0593983183551736,-1.6673465027289451,-8.659981768459424,-0.0865998176845943,0.9134001823154058,91.34001823154058,34.49391062709525,34.2896,-34.2896,33.56833333333334,14.902807775377925,12.218778010276118,0.0,31.871913095049877,31.34196670398743,33.20795833333312,0.06951978941407422,1947900.0,-86.25498007968132,32.71275268817175
471,5929421.752918908,-1680208.2279153792,-0.2610256410256113,100.0,14.285714285714286,85.71428571428572,30.709125563343626,32.720000000000006,34.730874436656386,-0.004385964912279827,64.77311363933546,32.96,0.3294957100715878,0,1,1,32.376307796794336,32.99699828171384,33.14194819822119,34.68,32.70236561264822,33.66477124236206,32.4,33.40533333333334,-0.6449992974910472,-0.10122151108767607,-0.5437777864033712,32.72407012211062,49.51619541469344,32.0,32.025,5.8500955622220685,-0.5300000000000011,13318200.0,32.97,6.75086986704409,-0.7956232903477011,-1.5825619587936712,-0.01582561958793673,0.9841743804120633,98.41743804120632,50.1647478550358,29.37,29.37,33.40533333333334,67.60828625235406,33.33333333333328,100.00000000000001,31.589740161729154,31.481626524471565,33.07508333333312,0.05670226138776435,5556300.0,-32.39171374764594,32.67350537634379
472,4879867.065418915,-2271062.459566257,-0.21025641025638464,92.85714285714286,14.285714285714286,78.57142857142857,30.746252988117035,32.63080000000001,34.51534701188298,-0.1875000000000014,6.5526721652245445,32.25,-5.6232918706826185,0,1,1,32.323074723182835,32.94880484418392,33.13090865866579,33.44,32.63644861660079,33.61286244651572,32.16,33.236000000000004,-0.5971149819160502,-0.042669756410143256,-0.5544452255059069,32.700366616005084,48.6191178801847,32.0,32.025,5.672231593491922,-1.0900000000000034,12096900.0,32.49,6.2686648765409405,-0.6429481525040868,-3.2693461307738536,-0.03269346130773855,0.9673065386922615,96.73065386922615,47.18835406465869,29.476200000000002,29.476200000000002,33.236000000000004,54.23728813559322,60.33559928955098,81.0067978686531,31.5458096655983,31.48140032499812,32.95795833333312,0.04466423844338152,1221300.0,-45.76271186440678,32.59896774193518
473,3512244.950034297,-2741467.8219943345,-0.3260897435897121,85.71428571428572,14.285714285714286,71.42857142857143,30.384767282574625,32.507200000000005,34.62963271742539,-0.8942307692307698,-123.28106151990372,30.06,-21.161488760104387,0,1,1,32.00271955793829,32.762430338107535,33.116844649329266,32.13,32.522271880293616,33.42547288090844,30.05,32.99666666666667,-0.7274949058169398,-0.13843974424882632,-0.5890551615681134,32.56834828520483,47.00723570644479,32.0,32.025,7.3770721939567805,-3.070000000000004,10716000.0,31.92,5.820903099645159,-1.0023684822402268,-9.266525807425307,-0.09266525807425305,0.9073347419257469,90.73347419257469,39.419255619947805,29.580276,29.580276,32.99666666666667,12.994350282485836,70.81226776873693,31.43000543755787,31.376830088601167,31.090009988156574,32.85037499999979,0.03163095456166776,1380900.0,-87.00564971751416,32.39406451612873
474,2309300.1224480914,-3067437.204311038,-0.5088461538461182,78.57142857142857,-21.42857142857143,100.0,29.944551249770267,32.386,34.82744875022974,-0.4770114942528741,-141.37543859649148,29.43,-24.98753613923588,0,1,1,31.635612823076265,32.54743483242318,32.58742702264755,30.96,32.39833116883117,33.215657660364336,29.22,32.75833333333333,-0.8716102888638808,-0.22604410183661394,-0.6455661870272669,30.999174142602413,41.769311834196756,31.685,31.95,7.680138465817012,-4.350000000000001,9130300.0,30.26,5.405124306813362,-1.571053662823036,-12.877442273534644,-0.1287744227353464,0.8712255772646536,87.12255772646536,37.506231930382064,34.68,-34.68,32.75833333333333,3.846153846153861,43.88642298557065,19.222465650501142,31.010876718321498,30.63949014017878,32.75491666666645,0.017422801874689142,1585700.0,-96.15384615384613,32.163956989247005
475,1632400.1224480923,-3137307.6603214126,-0.7118589743589361,71.42857142857143,-28.571428571428573,100.0,29.50414969592211,32.2296,34.955050304077886,-0.30769230769230643,-132.80918573056383,29.18,-26.511640220265743,0,1,1,31.273948707247676,32.330180972266845,32.54544673296817,30.18,32.24318051948052,32.9049960426913,28.88,32.464,-0.9945313406657448,-0.2791721229107823,-0.7153592177549625,30.90821543547229,38.30130145710909,31.56,31.78,7.471557146830082,-4.759999999999998,7873200.0,29.58,5.019043999183836,-2.2064462803347915,-14.024749558043602,-0.140247495580436,0.859752504419564,85.97525044195639,36.74417988986713,34.5708,-34.5708,32.464,5.17241379310346,16.88415702935295,0.0,30.52511750109896,30.206998538908223,32.663749999999794,0.0022147317362719576,1257100.0,-94.82758620689654,31.933096774193242
476,972651.7353513207,-3090601.1827363186,-0.9721794871794458,64.28571428571429,-35.714285714285715,100.0,29.004171708704817,32.0348,35.06542829129518,-0.4709677419354839,-128.59836091115912,28.57,-30.236288615596507,-1,1,1,30.872559200233283,32.087588651475436,32.50159318123644,29.79,32.024046616541355,32.66342381305038,28.24,32.24966666666667,-1.1281642862009278,-0.3302440547567722,-0.7979202314441556,30.791304663698675,37.55958182254001,31.255,31.46,7.577874493485076,-3.8900000000000006,6724200.0,29.3,4.660540856384991,-3.029649251077607,-11.983980283425755,-0.11983980283425756,0.8801601971657425,88.01601971657425,34.881855692201746,34.343168,-34.343168,32.24966666666667,6.346153846153883,6.407488550166992,0.0,29.96434159437507,29.72589232015875,32.573333333333125,-0.014126028037309002,1149000.0,-94.8757763975155,31.68187096774163
477,804059.710811442,-2844173.160374531,-1.27769230769227,57.142857142857146,-42.85714285714286,100.0,28.363027429713956,31.793599999999998,35.224172570286036,-0.49693251533742394,-148.4380264741278,27.56,-36.01854155126256,0,-1,0,30.385588531971017,31.79548615783186,31.67010796888966,28.46,31.78814051796157,32.35655663381991,26.83,32.019,-1.3005756904099641,-0.4021243671726469,-0.8984513232373172,29.175652331849335,35.960781846087286,30.75,30.755,8.446597743950427,-4.27,5107700.0,28.37,4.32764508092892,-4.009994809458735,-13.41501727929626,-0.1341501727929626,0.8658498272070374,86.58498272070374,31.99072922436872,33.976977919999996,-33.976977919999996,32.019,13.773584905660375,-5.565918096787451e-14,0.0,29.310617699123767,29.13060412596768,32.465124999999794,-0.03201485278303551,1616500.0,-90.70063694267516,31.379311827956677
478,1603700.8323067664,-2230369.234353057,-1.3998076923076503,50.0,-42.85714285714286,92.85714285714286,28.032143995794996,31.654399999999995,35.276656004204995,0.5560747663551406,-103.29450081423013,28.77,-22.878627067870358,0,-1,0,30.09875743297367,31.60029350248787,30.99578751814841,29.26,31.545416959064323,32.241014317639305,27.12,31.872999999999998,-1.3243102584892945,-0.34068714820158186,-0.9836231102877127,28.972826165924666,37.645367911427755,30.75,30.755,7.843269333668254,-3.6999999999999993,6582900.0,27.58,4.818527575148283,-4.418960430300616,-11.395133969818295,-0.11395133969818293,0.8860486603018171,88.60486603018171,38.56068646606482,33.405219686399995,-33.405219686399995,31.872999999999998,46.973365617433416,33.33333333333328,100.0,28.811077294363514,28.839013476843213,32.34349999999979,-0.049985520700313035,1475200.0,-75.28662420382165,31.169698924730874
479,2062814.2651425903,-1630425.241955323,-1.429871794871751,42.85714285714286,-42.85714285714286,85.71428571428572,27.967833337160695,31.596799999999995,35.22576666283929,0.522388059701492,1.6214805389709823,30.8,-4.618697978672576,1,-1,0,30.095698136419387,31.548661663617683,30.94749745163541,31.34,31.337669590643277,32.2249192978613,30.0,31.81766666666666,-1.1658765410757859,-0.14580274463045861,-1.0200737964453273,29.06418485762843,41.97863401066216,30.259999999999998,30.755,7.283035809834807,0.6099999999999994,8949100.0,30.1,6.554347034066261,-4.521828678926914,2.0205366015236814,0.020205366015236814,1.0202053660152368,102.02053660152369,47.69065101066371,32.879202111488,-32.879202111488,31.81766666666666,88.02660753880268,66.66666666666661,99.99999999999999,28.74385064750598,28.962666813818693,32.20954166666646,-0.066172445754209,2366200.0,-49.426751592356666,31.10047311827926
480,3235972.9748200076,-863495.3608993152,-1.503782051282009,35.714285714285715,-42.85714285714286,78.57142857142857,27.922245270442016,31.531199999999995,35.14015472955798,0.2967741935483875,0.5856249090641401,31.02,-2.8351869284617437,0,1,1,30.123423775391473,31.514554459513317,30.9028594057132,31.05,31.21944736842105,32.208499941310365,29.5,31.74866666666666,-1.010911360297957,0.0073299489178961785,-1.018241309215853,29.161975614747007,41.48263550040779,30.259999999999998,30.755,7.262818966275178,0.9600000000000009,10169500.0,30.56,6.086179388775814,-4.7626298308441815,3.1936127744510934,0.03193612774451101,1.031936127744511,103.1936127744511,48.58240653576913,32.39526594256896,-32.39526594256896,31.74866666666666,92.90465631929047,99.99999999999994,100.0,29.02471701583751,29.121334875191373,32.05791666666646,-0.08051984947247126,1220400.0,-46.624203821656046,31.04901075268786
481,2973967.84661488,-554617.0084508243,-1.4047435897435427,28.571428571428573,-42.85714285714286,71.42857142857143,27.838644552186594,31.415999999999993,34.99335544781339,-0.6217948717948716,0.041207982574843496,30.28,-8.486451155353251,-1,-1,-1,30.059015416675507,31.434905784706007,30.860734841420612,31.25,31.147088304093565,32.169091846252925,29.69,31.643333333333324,-0.9370108755256048,0.06498434695219868,-1.0019952224778035,29.217876834009655,41.84747947869998,30.259999999999998,30.755,6.744046182969808,-2.6799999999999997,9093900.0,31.25,5.851452289577541,-4.461900573364458,-8.131067961165051,-0.08131067961165048,0.9186893203883495,91.86893203883496,45.75677442232337,31.950044667163446,-31.950044667163446,31.643333333333324,76.4966740576497,94.3231937707623,82.96958131228706,29.386256777964448,29.13583448315442,31.89366666666646,-0.0937726276563966,1075600.0,-56.05095541401271,30.954258064515816
482,2980224.044961986,-375847.3458431959,-1.2967307692307237,21.42857142857143,-42.85714285714286,64.28571428571429,27.72507998403113,31.281999999999993,34.83892001596886,-0.2892561983471084,-26.628053761045532,29.81,-11.987760534669702,1,-1,0,29.944880670216783,31.33007315343465,30.820403545192825,30.41,31.093070509607344,32.11085590206844,29.2,31.517333333333323,-0.9059263261965498,0.07685511702500292,-0.9827814432215527,29.24748299230917,37.9102226421046,30.259999999999998,30.755,6.7523285984719665,-2.4400000000000013,8336900.0,30.16,5.433491411750573,-4.1357441640802755,-7.565891472868225,-0.0756589147286822,0.9243410852713178,92.43410852713177,44.00611973266515,31.54044109379037,-31.54044109379037,31.517333333333323,63.74407582938385,79.1019650419798,54.33631381365248,29.656556051618367,29.07255781819918,31.72508333333313,-0.10633370947734644,757000.0,-62.038216560509554,30.835978494623337
483,4217724.044961989,125203.63848203467,-1.3460256410255944,14.285714285714286,-42.85714285714286,57.142857142857146,27.721135316574355,31.271999999999995,34.822864683425635,0.8750000000000007,57.206720023072585,31.69,3.857681390226652,0,-1,0,30.079191966311846,31.353294240309836,30.784133677630347,31.93,31.03377493734336,32.108299361172925,30.01,31.498666666666658,-0.7212768778481831,0.20920365229869575,-0.9304805301468788,29.369608842693708,47.02469246411592,30.259999999999998,30.755,6.2700194128668265,1.6300000000000026,9986900.0,30.01,6.565384882339818,-4.30071849321226,5.422488356620092,0.05422488356620102,1.054224883566201,105.4224883566201,51.92884069511333,26.83,26.83,31.498666666666658,91.20879120879127,79.1019650419798,100.0,30.034001267800534,29.36707110692044,31.560583333333128,-0.11664012628441744,1650000.0,-38.089171974522266,30.847118279569575
484,3287174.8924196186,22713.07094414439,-1.4405128205127724,7.142857142857143,-42.85714285714286,50.0,27.65656156806353,31.21559999999999,34.77463843193645,-0.5677966101694883,23.1492718446597,30.41,-5.904348913919017,0,1,1,30.043603029944208,31.29243654738662,30.560551363559473,31.42,30.94173333333333,32.08911923985484,30.24,31.437666666666654,-0.6704970892237014,0.20798675273854195,-0.8784838419622434,29.889804421346852,48.23206952820619,30.259999999999998,30.755,5.8221608833763385,0.9800000000000004,8679700.0,31.08,6.096428819315546,-4.611286900349919,3.3299354400271763,0.03329935440027185,1.0332993544002718,103.32993544002717,47.047825543040496,26.932,26.932,31.437666666666654,44.32234432234434,64.2428334488132,38.392186532787306,30.325480108042086,29.40106396600102,31.39608333333313,-0.12598431545088884,1307200.0,-54.39490445859871,30.776881720429788
485,3258117.7495624763,-30525.167679914273,-1.3979487179486654,0.0,-42.85714285714286,42.85714285714286,27.529002619571646,31.079199999999993,34.629397380428344,-0.37012987012987053,-35.673530141404584,29.5,-12.2212900319153,0,1,1,29.900351513185655,31.17679547981329,30.54329543447747,30.29,30.79947619047619,32.041719325455674,28.75,31.332333333333324,-0.6956639546692074,0.14625590983442882,-0.8419198645036362,29.87031420027951,28.819688593039245,29.905,30.134999999999998,6.896292248849456,0.3200000000000003,7561000.0,30.07,5.660969617935864,-4.487852259771734,1.0966415352981596,0.010966415352981504,1.0109664153529816,101.09664153529816,43.88935498404234,27.031959999999998,27.031959999999998,31.332333333333324,23.584905660377363,46.13072884426237,0.0,30.392708663662916,29.273437452517136,31.23779166666646,-0.1351386341021943,1118700.0,-59.606656580937944,30.651870967741612
486,2865834.8924196158,-174346.70460067457,-1.3215384615384131,0.0,-35.714285714285715,35.714285714285715,27.278913149994647,30.86559999999999,34.452286850005336,-0.2714285714285735,-103.05106492173513,28.15,-20.723977018861028,-1,1,1,29.60474700574894,30.9815183520834,30.524320510872172,29.16,30.659471861471864,31.924830142210627,27.76,31.165333333333322,-0.8151460976288583,0.021419013499822337,-0.8365651111286806,29.78429849026553,29.575130235005865,29.625,29.48,7.393699945360207,-0.4200000000000017,6675200.0,28.53,5.2566146452261595,-4.267633798268446,-1.4700735036751844,-0.014700735036751898,0.9852992649632482,98.52992649632482,39.63801149056948,27.129920799999997,27.129920799999997,31.165333333333322,9.352517985611444,12.797395510929041,0.0,30.13472718608108,28.924424367978453,31.070291666666456,-0.14509645675527816,885800.0,-75.09433962264153,30.446559139784622
487,3056154.8924196144,-156776.72383183334,-1.2141025641025145,0.0,-28.571428571428573,28.571428571428573,27.025030396019318,30.647199999999987,34.26936960398066,-0.11538461538461696,-120.40040183696969,27.88,-22.344129787631857,0,-1,0,29.306284592869368,30.78142039388447,30.503439587244173,28.41,30.52605938264635,31.796580826534026,27.11,30.989333333333324,-0.9210065105160012,-0.06755311950985654,-0.8534533910061447,29.689083565752256,30.320366113362013,29.625,29.38,7.515578520691623,0.3200000000000003,5644300.0,28.03,4.8811421705671485,-3.948202254685983,1.1611030478954953,0.011611030478955018,1.011611030478955,101.1611030478955,38.82793510618407,31.93,-31.93,30.989333333333324,15.975103734439825,-6.158037043254201e-14,0.0,29.65803844917106,28.577835377350567,30.88541666666646,-0.1557889400058854,1030900.0,-79.41176470588233,30.234602150537306
488,2957339.229769013,-166777.92219415028,-1.060256410256354,64.28571428571429,42.85714285714286,21.42857142857143,26.81097698083042,30.438399999999987,34.06582301916956,0.08433734939759052,-91.21337086251697,27.91,-22.04567491082124,1,-1,0,29.042900589119938,30.59616746524676,30.077465136152163,28.39,30.30168793525316,31.703170032580896,27.56,30.854999999999986,-0.9910566173590247,-0.11008258108230407,-0.8809740362767207,28.799541782876126,35.46614965412399,29.625,29.38,6.978751483499364,-0.8599999999999994,6275200.0,27.84,4.532489158383781,-3.4714788835856396,-2.9892248870351024,-0.02989224887035104,0.970107751129649,97.0107751129649,38.977162544589376,31.8336,-31.8336,30.854999999999986,18.56148491879351,0.6051477188235264,1.8154431564707638,29.123536913623212,28.28835773659462,30.69537499999979,-0.1669060697681357,630900.0,-78.82352941176467,30.035935483870638
489,3547732.3595400043,32144.667238776572,-0.7715384615384124,57.142857142857146,42.85714285714286,14.285714285714286,26.86837074047336,30.25599999999999,33.64362925952662,0.7786259541984737,-25.254552211074145,29.22,-9.485728659858715,-1,-1,-1,28.971269424177436,30.507382467488906,30.046042625091665,29.45,30.109745059288542,31.667155597514768,28.14,30.76833333333332,-0.9301436626934851,-0.03933570113341156,-0.8908079615600736,28.82056469373232,41.40115205366209,29.625,29.38,6.480269234677981,-1.5800000000000018,7185100.0,28.2,5.268739932784938,-2.5386620769949535,-5.12987012987014,-0.05129870129870136,0.9487012987012986,94.87012987012986,45.25713567007064,31.739128,-31.739128,30.76833333333332,66.35220125786162,33.93848105215687,100.00000000000001,28.793865965164784,28.28145388961004,30.512291666666453,-0.1771429673977365,909900.0,-53.13725490196078,29.930451612902896
490,3132824.5164027475,-21416.28419495141,-0.5716666666666157,50.0,42.85714285714286,7.142857142857143,26.98554811770211,30.05559999999999,33.12565188229787,-0.8627450980392151,-9.558599695586036,28.93,-11.653269334379264,1,1,1,28.8734058576703,30.40561585668317,29.753352555535287,29.87,29.91653594955769,31.603395291884034,28.85,30.635666666666655,-0.8949538131669961,-0.00331668128553797,-0.8916371318814581,28.875282346866157,45.937244064375925,29.625,29.38,6.017392860772411,-2.09,6693000.0,29.81,5.312401366157444,-1.8926226342215382,-6.737588652482273,-0.0673758865248227,0.9326241134751773,93.26241134751773,44.17336533281037,31.64654544,-31.64654544,30.635666666666655,65.94202898550722,61.65281439479198,83.14300002790534,28.637718897189103,28.231745786128542,30.33812499999979,-0.18673646362207252,492100.0,-58.82352941176469,29.81184946236526
